mpirun --bind-to none -x GRPC_PLATFORM_TYPE -x GRPC_RDMA_BUSY_POLLING_TIMEOUT_US       --oversubscribe       -mca btl_tcp_if_include ib0       -mca btl_openib_allow_ib true       -mca btl_openib_warn_default_gid_prefix 0       -hostfile /tmp/geng161_clients       /users/PAS0350/geng161/.clion/grpc-rdma/examples/cpp/micro-bench/cmake-build-release-pitzer02/mb_client       -target=10.22.81.44:50051       -streaming=true       -req=32       -warmup=10000       -rpcs=10000000       -concurrent=1       -duration=10

Inactive Modules:
  1) mvapich2


Inactive Modules:
  1) mvapich2


Inactive Modules:
  1) mvapich2


Inactive Modules:
  1) mvapich2


Inactive Modules:
  1) mvapich2


Inactive Modules:
  1) mvapich2


Inactive Modules:
  1) mvapich2


Inactive Modules:
  1) mvapich2


Activating Modules:
  1) mvapich2/2.3.6


Activating Modules:
  1) mvapich2/2.3.6


Activating Modules:
  1) mvapich2/2.3.6


Activating Modules:
  1) mvapich2/2.3.6


Activating Modules:
  1) mvapich2/2.3.6


Activating Modules:
  1) mvapich2/2.3.6


Activating Modules:
  1) mvapich2/2.3.6


Activating Modules:
  1) mvapich2/2.3.6

Req 32 bytes, Warmup 10000, RPCs 10000000, Concurrent 1, Duration 10 secs, Report Interval 1 secs
Host p0110.ten.osc.edu, Rank 5, Rate 42682.95 RPCs/s, TX Bandwidth 11.61 Mb/s, RX Bandwidth 3.41 Mb/s, RTT (us) mean 50.04, P50 29.25, P95 30.16, P99 30.24, max 790.01
Host p0048.ten.osc.edu, Rank 1, Rate 40086.56 RPCs/s, TX Bandwidth 10.90 Mb/s, RX Bandwidth 3.21 Mb/s, RTT (us) mean 49.22, P50 29.31, P95 29.86, P99 29.89, max 2312.19
Host p0112.ten.osc.edu, Rank 6, Rate 45905.45 RPCs/s, TX Bandwidth 12.49 Mb/s, RX Bandwidth 3.67 Mb/s, RTT (us) mean 46.08, P50 29.25, P95 29.60, P99 29.63, max 1100.80
Host p0050.ten.osc.edu, Rank 2, Rate 38916.82 RPCs/s, TX Bandwidth 10.59 Mb/s, RX Bandwidth 3.11 Mb/s, RTT (us) mean 50.34, P50 29.17, P95 29.63, P99 29.68, max 1528.83
Host p0128.ten.osc.edu, Rank 7, Rate 37570.66 RPCs/s, TX Bandwidth 10.22 Mb/s, RX Bandwidth 3.01 Mb/s, RTT (us) mean 51.56, P50 30.18, P95 30.73, P99 30.77, max 820.22
Host p0072.ten.osc.edu, Rank 3, Rate 36013.51 RPCs/s, TX Bandwidth 9.80 Mb/s, RX Bandwidth 2.88 Mb/s, RTT (us) mean 49.13, P50 29.33, P95 30.19, P99 30.24, max 885.76
Host p0101.ten.osc.edu, Rank 4, Rate 38181.01 RPCs/s, TX Bandwidth 10.39 Mb/s, RX Bandwidth 3.05 Mb/s, RTT (us) mean 48.64, P50 29.38, P95 30.13, P99 30.16, max 1843.20
Host p0046.ten.osc.edu, Rank 0, Rate 43249.97 RPCs/s, TX Bandwidth 11.76 Mb/s, RX Bandwidth 3.46 Mb/s, RTT (us) mean 49.67, P50 29.21, P95 30.05, P99 30.11, max 2416.64
Host p0110.ten.osc.edu, Rank 5, Rate 41285.24 RPCs/s, TX Bandwidth 11.23 Mb/s, RX Bandwidth 3.30 Mb/s, RTT (us) mean 49.83, P50 29.23, P95 30.13, P99 30.18, max 790.01
Aggregated RPC Rate 323931.40 RPCs/s, Aggregated TX Bandwidth 88.11 Mb/s RX Bandwidth 25.91 Mb/s
